symbol,setup_type,d_minus_2,signal_day,trade_day,d2_open,d2_close,d1_open,d1_close,d1_body_abs,d1_range,bars_trade_day
DAT_MT_AUDUSD_M1_2025,FRD,2025-10-08,2025-10-09,2025-10-10,0.65664,0.66006,0.66007,0.6568,0.003269999999999995,0.00723000000000007,1020
DAT_MT_AUDUSD_M1_2025,FGD,2025-10-10,2025-10-12,2025-10-13,0.65681,0.64696,0.65105,0.65165,0.0005999999999999339,0.0041799999999999615,1429
DAT_MT_AUDUSD_M1_2025,FRD,2025-10-12,2025-10-13,2025-10-14,0.65105,0.65165,0.65165,0.64976,0.0018899999999999473,0.003610000000000002,1435
DAT_MT_AUDUSD_M1_2025,FGD,2025-10-13,2025-10-14,2025-10-15,0.65165,0.64976,0.64977,0.65123,0.0014600000000000168,0.007610000000000006,1435
DAT_MT_AUDUSD_M1_2025,FRD,2025-10-14,2025-10-15,2025-10-16,0.64977,0.65123,0.65122,0.64866,0.0025600000000000067,0.004409999999999914,1428
DAT_MT_AUDUSD_M1_2025,FGD,2025-10-16,2025-10-17,2025-10-19,0.64865,0.64664,0.64664,0.64915,0.0025100000000000122,0.005929999999999991,413
DAT_MT_AUDUSD_M1_2025,FRD,2025-10-20,2025-10-21,2025-10-22,0.65033,0.65048,0.65046,0.64946,0.0010000000000000009,0.0032399999999999096,1432
DAT_MT_AUDUSD_M1_2025,FGD,2025-10-22,2025-10-23,2025-10-24,0.64945,0.64791,0.6479,0.65055,0.00264999999999993,0.00385000000000002,1017
DAT_MT_AUDUSD_M1_2025,FRD,2025-10-24,2025-10-26,2025-10-27,0.65054,0.65108,0.65399,0.65316,0.0008299999999999974,0.0015999999999999348,1433
DAT_MT_AUDUSD_M1_2025,FGD,2025-10-26,2025-10-27,2025-10-28,0.65399,0.65316,0.65317,0.65631,0.0031399999999999206,0.003330000000000055,1436
DAT_MT_AUDUSD_M1_2025,FRD,2025-10-28,2025-10-29,2025-10-30,0.65631,0.65956,0.65956,0.65935,0.00021000000000004349,0.00607000000000002,1439
DAT_MT_AUDUSD_M1_2025,FGD,2025-10-31,2025-11-02,2025-11-03,0.65493,0.65404,0.65421,0.65535,0.0011400000000000299,0.0017800000000000038,1433
DAT_MT_AUDUSD_M1_2025,FRD,2025-11-02,2025-11-03,2025-11-04,0.65421,0.65535,0.65535,0.65309,0.0022600000000000398,0.004530000000000034,1439
DAT_MT_AUDUSD_M1_2025,FGD,2025-11-04,2025-11-05,2025-11-06,0.6531,0.64916,0.64917,0.65129,0.0021200000000000108,0.0044200000000000905,1439
DAT_MT_AUDUSD_M1_2025,FRD,2025-11-05,2025-11-06,2025-11-07,0.64917,0.65129,0.65128,0.64746,0.0038199999999999346,0.005539999999999989,1020
DAT_MT_AUDUSD_M1_2025,FGD,2025-11-06,2025-11-07,2025-11-09,0.65128,0.64746,0.64748,0.64901,0.0015299999999999203,0.0030799999999999716,419
DAT_MT_AUDUSD_M1_2025,FRD,2025-11-09,2025-11-10,2025-11-11,0.64946,0.65242,0.65241,0.65231,0.00010000000000010001,0.0025600000000000067,1435
DAT_MT_AUDUSD_M1_2025,FGD,2025-11-11,2025-11-12,2025-11-13,0.6523,0.65204,0.65202,0.65564,0.0036199999999999566,0.0047399999999999665,1437
DAT_MT_AUDUSD_M1_2025,FRD,2025-11-12,2025-11-13,2025-11-14,0.65202,0.65564,0.65564,0.65323,0.0024100000000000232,0.005639999999999978,1020
DAT_MT_AUDUSD_M1_2025,FGD,2025-11-13,2025-11-14,2025-11-16,0.65564,0.65323,0.65322,0.6535,0.00027999999999994696,0.0047800000000000065,414
DAT_MT_AUDUSD_M1_2025,FRD,2025-11-14,2025-11-16,2025-11-17,0.65322,0.6535,0.65308,0.6522,0.0008799999999999919,0.0023999999999999577,1437
DAT_MT_AUDUSD_M1_2025,FGD,2025-11-17,2025-11-18,2025-11-19,0.65222,0.64803,0.64801,0.64824,0.0002300000000000635,0.004390000000000005,1440
DAT_MT_AUDUSD_M1_2025,FRD,2025-11-19,2025-11-20,2025-11-21,0.64824,0.64856,0.64856,0.64449,0.004070000000000018,0.006649999999999934,1019
DAT_MT_AUDUSD_M1_2025,FGD,2025-11-20,2025-11-21,2025-11-23,0.64856,0.64449,0.64448,0.64539,0.0009099999999999664,0.0039399999999999435,415
DAT_MT_AUDUSD_M1_2025,FRD,2025-11-23,2025-11-24,2025-11-25,0.64559,0.64598,0.64599,0.64535,0.0006399999999999739,0.0026999999999999247,1435
DAT_MT_AUDUSD_M1_2025,FGD,2025-11-24,2025-11-25,2025-11-26,0.64599,0.64535,0.64536,0.65019,0.004830000000000001,0.006899999999999906,1432
DAT_MT_AUDUSD_M1_2025,FRD,2025-11-26,2025-11-27,2025-11-28,0.65017,0.65349,0.6535,0.65318,0.00031999999999998696,0.0019500000000000073,1018
DAT_MT_AUDUSD_M1_2025,FGD,2025-11-27,2025-11-28,2025-11-30,0.6535,0.65318,0.65317,0.65491,0.0017399999999999638,0.00389000000000006,419
DAT_MT_AUDUSD_M1_2025,FRD,2025-12-08,2025-12-09,2025-12-10,0.66441,0.66447,0.66449,0.66397,0.000520000000000076,0.002569999999999961,1437
DAT_MT_AUDUSD_M1_2025,FGD,2025-12-10,2025-12-11,2025-12-12,0.66397,0.66378,0.66377,0.66598,0.0022100000000000453,0.00492999999999999,1020
DAT_MT_AUDUSD_M1_2025,FRD,2025-12-11,2025-12-12,2025-12-14,0.66377,0.66598,0.66597,0.66502,0.0009500000000000064,0.004469999999999974,416
DAT_MT_AUDUSD_M1_2025,FGD,2025-12-12,2025-12-14,2025-12-15,0.66597,0.66502,0.66404,0.66443,0.00039000000000000146,0.0023100000000000342,1433
DAT_MT_AUDUSD_M1_2025,FRD,2025-12-14,2025-12-15,2025-12-16,0.66404,0.66443,0.66443,0.66362,0.0008099999999999774,0.00383,1436
DAT_MT_AUDUSD_M1_2025,FGD,2025-12-17,2025-12-18,2025-12-19,0.66158,0.66012,0.66015,0.66083,0.0006800000000000139,0.0030800000000000827,1018
DAT_MT_AUDUSD_M1_2025,FRD,2025-12-18,2025-12-19,2025-12-21,0.66015,0.66083,0.66083,0.66068,0.00014999999999998348,0.0025000000000000577,416
DAT_MT_AUDUSD_M1_2025,FGD,2025-12-19,2025-12-21,2025-12-22,0.66083,0.66068,0.66113,0.66271,0.0015800000000000258,0.0022600000000000398,1435
DAT_MT_AUDUSD_M1_2025,FRD,2025-12-24,2025-12-25,2025-12-26,0.67076,0.67103,0.67104,0.67067,0.00036999999999998145,0.0024199999999999777,1020
DAT_MT_AUDUSD_M1_2025,FGD,2025-12-25,2025-12-26,2025-12-28,0.67104,0.67067,0.67068,0.6714,0.0007199999999999429,0.0027599999999999847,411
DAT_MT_AUDUSD_M1_2025,FRD,2025-12-28,2025-12-29,2025-12-30,0.66984,0.67212,0.6721,0.67099,0.0011100000000000554,0.0040800000000000836,1431
DAT_MT_EURUSD_M1_2025,FRD,2025-01-01,2025-01-02,2025-01-03,1.03503,1.03692,1.03693,1.02695,0.009979999999999878,0.014860000000000095,1020
DAT_MT_EURUSD_M1_2025,FGD,2025-01-02,2025-01-03,2025-01-05,1.03693,1.02695,1.02696,1.03066,0.0036999999999998145,0.004530000000000145,418
DAT_MT_EURUSD_M1_2025,FRD,2025-01-06,2025-01-07,2025-01-08,1.03151,1.03917,1.03918,1.03512,0.0040599999999999525,0.00955000000000017,1437
DAT_MT_EURUSD_M1_2025,FGD,2025-01-12,2025-01-13,2025-01-14,1.02357,1.02117,1.02116,1.02502,0.0038599999999999746,0.01002000000000014,1431
DAT_MT_EURUSD_M1_2025,FRD,2025-01-14,2025-01-15,2025-01-16,1.02501,1.03023,1.03022,1.02869,0.0015299999999998093,0.009539999999999882,1433
DAT_MT_EURUSD_M1_2025,FGD,2025-01-15,2025-01-16,2025-01-17,1.03022,1.02869,1.0287,1.02936,0.000660000000000105,0.005449999999999955,1020
DAT_MT_EURUSD_M1_2025,FRD,2025-01-16,2025-01-17,2025-01-19,1.0287,1.02936,1.02937,1.0271,0.0022699999999999942,0.00653999999999999,415
DAT_MT_EURUSD_M1_2025,FGD,2025-01-17,2025-01-19,2025-01-20,1.02937,1.0271,1.02792,1.03042,0.0024999999999999467,0.0040800000000000836,1436
DAT_MT_EURUSD_M1_2025,FRD,2025-01-21,2025-01-22,2025-01-23,1.03897,1.04171,1.0417,1.04107,0.0006300000000001305,0.006059999999999954,1436
DAT_MT_EURUSD_M1_2025,FGD,2025-01-22,2025-01-23,2025-01-24,1.0417,1.04107,1.04107,1.04472,0.003650000000000153,0.008179999999999854,1020
DAT_MT_EURUSD_M1_2025,FRD,2025-01-24,2025-01-26,2025-01-27,1.04471,1.04919,1.04763,1.04632,0.0013100000000001444,0.0026300000000001322,1440
DAT_MT_EURUSD_M1_2025,FGD,2025-01-27,2025-01-28,2025-01-29,1.04632,1.04335,1.04335,1.04384,0.0004900000000001015,0.003049999999999997,1435
DAT_MT_EURUSD_M1_2025,FRD,2025-01-28,2025-01-29,2025-01-30,1.04335,1.04384,1.04383,1.04189,0.0019400000000000528,0.006120000000000125,1440
DAT_MT_EURUSD_M1_2025,FGD,2025-02-02,2025-02-03,2025-02-04,1.02327,1.02264,1.02266,1.03057,0.007910000000000084,0.013769999999999838,1439
DAT_MT_EURUSD_M1_2025,FRD,2025-02-05,2025-02-06,2025-02-07,1.03784,1.03869,1.03868,1.0381,0.0005800000000000249,0.004409999999999803,1020
DAT_MT_EURUSD_M1_2025,FGD,2025-02-07,2025-02-09,2025-02-10,1.03809,1.0326,1.02918,1.03132,0.0021400000000000308,0.0034400000000001096,1437
DAT_MT_EURUSD_M1_2025,FRD,2025-02-09,2025-02-10,2025-02-11,1.02918,1.03132,1.03134,1.0304,0.0009399999999999409,0.0044399999999999995,1436
DAT_MT_EURUSD_M1_2025,FGD,2025-02-10,2025-02-11,2025-02-12,1.03134,1.0304,1.03041,1.03561,0.005199999999999871,0.008150000000000102,1434
DAT_MT_EURUSD_M1_2025,FRD,2025-02-16,2025-02-17,2025-02-18,1.04858,1.04954,1.04956,1.0457,0.0038599999999999746,0.004289999999999905,1438
DAT_MT_EURUSD_M1_2025,FGD,2025-02-19,2025-02-20,2025-02-21,1.04522,1.04302,1.043,1.04988,0.006879999999999997,0.00821000000000005,1020
DAT_MT_EURUSD_M1_2025,FRD,2025-02-20,2025-02-21,2025-02-23,1.043,1.04988,1.04988,1.0457,0.0041799999999998505,0.005129999999999857,418
DAT_MT_EURUSD_M1_2025,FGD,2025-02-21,2025-02-23,2025-02-24,1.04988,1.0457,1.04706,1.05154,0.0044799999999998175,0.006639999999999979,1438
DAT_MT_EURUSD_M1_2025,FRD,2025-02-23,2025-02-24,2025-02-25,1.04706,1.05154,1.05152,1.0473,0.0042200000000001125,0.006690000000000085,1440
DAT_MT_EURUSD_M1_2025,FGD,2025-02-24,2025-02-25,2025-02-26,1.05152,1.0473,1.04731,1.04971,0.0023999999999999577,0.006899999999999906,1436
DAT_MT_EURUSD_M1_2025,FRD,2025-02-25,2025-02-26,2025-02-27,1.04731,1.04971,1.0497,1.04626,0.0034400000000001096,0.006979999999999986,1436
DAT_MT_EURUSD_M1_2025,FGD,2025-02-28,2025-03-02,2025-03-03,1.03866,1.03747,1.04032,1.04177,0.0014500000000001734,0.0023900000000001143,1439
DAT_MT_EURUSD_M1_2025,FRD,2025-03-07,2025-03-09,2025-03-10,1.08128,1.08292,1.08312,1.08306,6.000000000017103e-05,0.0044200000000000905,1440
DAT_MT_EURUSD_M1_2025,FGD,2025-03-09,2025-03-10,2025-03-11,1.08312,1.08306,1.08303,1.08543,0.0023999999999999577,0.006929999999999881,1440
DAT_MT_EURUSD_M1_2025,FRD,2025-03-11,2025-03-12,2025-03-13,1.08543,1.08988,1.08987,1.08933,0.0005399999999999849,0.005589999999999984,1435
DAT_MT_EURUSD_M1_2025,FGD,2025-03-13,2025-03-14,2025-03-16,1.08933,1.08407,1.08408,1.08765,0.003570000000000073,0.00821000000000005,476
DAT_MT_EURUSD_M1_2025,FRD,2025-03-18,2025-03-19,2025-03-20,1.09106,1.09298,1.09296,1.09031,0.002650000000000041,0.007569999999999855,1438
DAT_MT_EURUSD_M1_2025,FGD,2025-03-21,2025-03-23,2025-03-24,1.083,1.08121,1.0813,1.08227,0.0009700000000001374,0.002829999999999888,1434
DAT_MT_EURUSD_M1_2025,FRD,2025-03-23,2025-03-24,2025-03-25,1.0813,1.08227,1.08225,1.08032,0.0019299999999999873,0.00766,1433
DAT_MT_EURUSD_M1_2025,FGD,2025-03-26,2025-03-27,2025-03-28,1.07839,1.07803,1.07802,1.07884,0.0008200000000000429,0.00670000000000015,960
DAT_MT_EURUSD_M1_2025,FRD,2025-03-30,2025-03-31,2025-04-01,1.08228,1.08327,1.08328,1.08265,0.0006300000000001305,0.006540000000000212,1437
DAT_MT_EURUSD_M1_2025,FGD,2025-04-01,2025-04-02,2025-04-03,1.08266,1.07955,1.07955,1.09147,0.01191999999999993,0.014440000000000008,1438
DAT_MT_EURUSD_M1_2025,FRD,2025-04-03,2025-04-04,2025-04-06,1.09148,1.10933,1.10932,1.09573,0.013589999999999991,0.018340000000000023,420
DAT_MT_EURUSD_M1_2025,FGD,2025-04-04,2025-04-06,2025-04-07,1.10932,1.09573,1.08894,1.09502,0.006080000000000085,0.01214000000000004,1434
DAT_MT_EURUSD_M1_2025,FRD,2025-04-08,2025-04-09,2025-04-10,1.09632,1.10193,1.10192,1.09814,0.0037800000000001166,0.018159999999999954,1437
DAT_MT_EURUSD_M1_2025,FGD,2025-04-09,2025-04-10,2025-04-11,1.10192,1.09814,1.09813,1.13407,0.03593999999999986,0.04227999999999987,1020
DAT_MT_EURUSD_M1_2025,FRD,2025-04-13,2025-04-14,2025-04-15,1.13108,1.13714,1.13721,1.13474,0.0024699999999999722,0.012880000000000003,1438
DAT_MT_EURUSD_M1_2025,FGD,2025-04-15,2025-04-16,2025-04-17,1.1347,1.1343,1.13431,1.1364,0.0020900000000001473,0.008010000000000073,1435
DAT_MT_EURUSD_M1_2025,FRD,2025-04-21,2025-04-22,2025-04-23,1.15149,1.15346,1.15348,1.13789,0.015589999999999993,0.023930000000000007,1436
DAT_MT_EURUSD_M1_2025,FGD,2025-04-24,2025-04-25,2025-04-27,1.1338,1.13258,1.1326,1.13628,0.0036799999999999056,0.007299999999999862,409
DAT_MT_EURUSD_M1_2025,FRD,2025-04-25,2025-04-27,2025-04-28,1.1326,1.13628,1.13636,1.13561,0.0007500000000000284,0.0026600000000001067,1439
DAT_MT_EURUSD_M1_2025,FGD,2025-04-27,2025-04-28,2025-04-29,1.13636,1.13561,1.13556,1.13903,0.003470000000000084,0.009560000000000013,1440
DAT_MT_EURUSD_M1_2025,FRD,2025-04-28,2025-04-29,2025-04-30,1.13556,1.13903,1.13904,1.13685,0.0021900000000001363,0.006390000000000118,1440
DAT_MT_EURUSD_M1_2025,FGD,2025-04-30,2025-05-01,2025-05-02,1.13685,1.13118,1.13119,1.13126,7.00000000000145e-05,0.007519999999999971,1020
DAT_MT_EURUSD_M1_2025,FRD,2025-05-01,2025-05-02,2025-05-04,1.13119,1.13126,1.13127,1.12946,0.0018100000000000893,0.00886000000000009,415
DAT_MT_EURUSD_M1_2025,FGD,2025-05-02,2025-05-04,2025-05-05,1.13127,1.12946,1.12987,1.13321,0.0033400000000001207,0.005609999999999893,1439
DAT_MT_EURUSD_M1_2025,FRD,2025-05-04,2025-05-05,2025-05-06,1.12987,1.13321,1.13321,1.13149,0.0017199999999999438,0.008490000000000109,1439
DAT_MT_EURUSD_M1_2025,FGD,2025-05-05,2025-05-06,2025-05-07,1.13321,1.13149,1.13148,1.13455,0.003069999999999906,0.007570000000000077,1438
DAT_MT_EURUSD_M1_2025,FRD,2025-05-06,2025-05-07,2025-05-08,1.13148,1.13455,1.13456,1.1327,0.0018599999999999728,0.008629999999999916,1438
DAT_MT_EURUSD_M1_2025,FGD,2025-05-08,2025-05-09,2025-05-11,1.13271,1.12223,1.12226,1.1246,0.0023400000000000087,0.007480000000000153,420
DAT_MT_EURUSD_M1_2025,FRD,2025-05-11,2025-05-12,2025-05-13,1.119,1.12328,1.12327,1.11161,0.011660000000000004,0.017039999999999944,1439
DAT_MT_EURUSD_M1_2025,FGD,2025-05-12,2025-05-13,2025-05-14,1.12327,1.11161,1.11163,1.11952,0.007890000000000175,0.010080000000000089,1438
DAT_MT_EURUSD_M1_2025,FRD,2025-05-15,2025-05-16,2025-05-18,1.11965,1.12002,1.12004,1.11612,0.0039199999999999235,0.008869999999999933,420
DAT_MT_EURUSD_M1_2025,FGD,2025-05-16,2025-05-18,2025-05-19,1.12004,1.11612,1.11749,1.1181,0.0006099999999999994,0.002769999999999939,1440
DAT_MT_EURUSD_M1_2025,FRD,2025-05-20,2025-05-21,2025-05-22,1.12448,1.1334,1.13339,1.1333,8.999999999992347e-05,0.005209999999999937,1437
DAT_MT_EURUSD_M1_2025,FGD,2025-05-22,2025-05-23,2025-05-25,1.1333,1.13112,1.13112,1.13592,0.0048000000000001375,0.007810000000000095,416
DAT_MT_EURUSD_M1_2025,FRD,2025-05-25,2025-05-26,2025-05-27,1.13617,1.14114,1.14114,1.13934,0.0018000000000000238,0.00495000000000001,1439
DAT_MT_EURUSD_M1_2025,FGD,2025-05-28,2025-05-29,2025-05-30,1.13072,1.12484,1.12484,1.13494,0.010099999999999998,0.015880000000000116,1020
DAT_MT_EURUSD_M1_2025,FRD,2025-05-29,2025-05-30,2025-06-01,1.12484,1.13494,1.13496,1.13453,0.00042999999999993044,0.00546000000000002,406
DAT_MT_EURUSD_M1_2025,FGD,2025-05-30,2025-06-01,2025-06-02,1.13496,1.13453,1.13439,1.13616,0.0017700000000000493,0.0038400000000000656,1439
DAT_MT_EURUSD_M1_2025,FRD,2025-06-02,2025-06-03,2025-06-04,1.13617,1.14196,1.14196,1.13676,0.0052000000000000934,0.006829999999999892,1436
DAT_MT_EURUSD_M1_2025,FGD,2025-06-03,2025-06-04,2025-06-05,1.14196,1.13676,1.13677,1.14104,0.004269999999999996,0.007789999999999964,1437
DAT_MT_EURUSD_M1_2025,FRD,2025-06-05,2025-06-06,2025-06-08,1.14103,1.14401,1.144,1.13935,0.004649999999999821,0.007089999999999819,419
DAT_MT_EURUSD_M1_2025,FGD,2025-06-06,2025-06-08,2025-06-09,1.144,1.13935,1.13952,1.14119,0.0016699999999998383,0.0035000000000000586,1433
DAT_MT_EURUSD_M1_2025,FRD,2025-06-08,2025-06-09,2025-06-10,1.13952,1.14119,1.14118,1.14029,0.0008900000000000574,0.005319999999999991,1438
DAT_MT_EURUSD_M1_2025,FGD,2025-06-09,2025-06-10,2025-06-11,1.14118,1.14029,1.14029,1.14161,0.0013199999999999878,0.007460000000000022,1439
DAT_MT_EURUSD_M1_2025,FRD,2025-06-13,2025-06-15,2025-06-16,1.15371,1.15457,1.15309,1.15272,0.00036999999999998145,0.0023100000000000342,1436
DAT_MT_EURUSD_M1_2025,FGD,2025-06-15,2025-06-16,2025-06-17,1.15309,1.15272,1.15273,1.15619,0.0034600000000000186,0.00873999999999997,1435
DAT_MT_EURUSD_M1_2025,FRD,2025-06-16,2025-06-17,2025-06-18,1.15273,1.15619,1.1562,1.14997,0.006229999999999958,0.01053000000000015,1439
DAT_MT_EURUSD_M1_2025,FGD,2025-06-18,2025-06-19,2025-06-20,1.15,1.14657,1.1466,1.15293,0.006329999999999947,0.008410000000000029,1020
DAT_MT_EURUSD_M1_2025,FRD,2025-06-19,2025-06-20,2025-06-22,1.1466,1.15293,1.15292,1.15189,0.0010299999999998644,0.004890000000000061,417
DAT_MT_EURUSD_M1_2025,FGD,2025-06-20,2025-06-22,2025-06-23,1.15292,1.15189,1.14602,1.14939,0.003369999999999873,0.005290000000000017,1440
DAT_MT_EURUSD_M1_2025,FRD,2025-06-27,2025-06-29,2025-06-30,1.16958,1.17162,1.17287,1.17121,0.0016599999999999948,0.0027000000000001467,1439
DAT_MT_EURUSD_M1_2025,FGD,2025-06-29,2025-06-30,2025-07-01,1.17287,1.17121,1.17123,1.17892,0.007689999999999975,0.010010000000000074,1440
DAT_MT_EURUSD_M1_2025,FRD,2025-07-01,2025-07-02,2025-07-03,1.17894,1.18002,1.18001,1.17916,0.0008500000000000174,0.006329999999999947,1432
DAT_MT_EURUSD_M1_2025,FGD,2025-07-03,2025-07-04,2025-07-06,1.17914,1.17701,1.177,1.17719,0.00018999999999991246,0.0023699999999999832,418
DAT_MT_EURUSD_M1_2025,FRD,2025-07-04,2025-07-06,2025-07-07,1.177,1.17719,1.17793,1.17689,0.0010399999999999299,0.002569999999999961,1439
DAT_MT_EURUSD_M1_2025,FGD,2025-07-08,2025-07-09,2025-07-10,1.17467,1.17038,1.17035,1.17338,0.003030000000000088,0.005990000000000162,1438
DAT_MT_EURUSD_M1_2025,FRD,2025-07-09,2025-07-10,2025-07-11,1.17035,1.17338,1.17339,1.16817,0.005220000000000002,0.008099999999999996,1020
DAT_MT_EURUSD_M1_2025,FGD,2025-07-10,2025-07-11,2025-07-13,1.17339,1.16817,1.16815,1.16852,0.00036999999999998145,0.004470000000000196,416
DAT_MT_EURUSD_M1_2025,FRD,2025-07-13,2025-07-14,2025-07-15,1.16658,1.16809,1.16808,1.16756,0.000520000000000076,0.004289999999999905,1437
DAT_MT_EURUSD_M1_2025,FGD,2025-07-15,2025-07-16,2025-07-17,1.16758,1.16108,1.16109,1.16188,0.0007900000000000684,0.01588999999999996,1438
DAT_MT_EURUSD_M1_2025,FRD,2025-07-17,2025-07-18,2025-07-20,1.16189,1.16237,1.16237,1.16207,0.00029999999999996696,0.005970000000000031,416
DAT_MT_EURUSD_M1_2025,FGD,2025-07-18,2025-07-20,2025-07-21,1.16237,1.16207,1.16236,1.16253,0.00017000000000000348,0.0021700000000000053,1437
DAT_MT_EURUSD_M1_2025,FRD,2025-07-23,2025-07-24,2025-07-25,1.17389,1.1775,1.17748,1.17425,0.003230000000000066,0.005840000000000067,1019
DAT_MT_EURUSD_M1_2025,FGD,2025-07-25,2025-07-27,2025-07-28,1.17423,1.17396,1.17552,1.17562,0.00010000000000021103,0.0023699999999999832,1439
DAT_MT_EURUSD_M1_2025,FRD,2025-07-27,2025-07-28,2025-07-29,1.17552,1.17562,1.17563,1.15829,0.01733999999999991,0.017649999999999944,1429
DAT_MT_EURUSD_M1_2025,FGD,2025-07-31,2025-08-01,2025-08-03,1.14232,1.14181,1.14182,1.1583,0.01648000000000005,0.020540000000000003,420
DAT_MT_EURUSD_M1_2025,FRD,2025-08-01,2025-08-03,2025-08-04,1.14182,1.1583,1.1591,1.15792,0.0011799999999999589,0.0046199999999998465,1438
DAT_MT_EURUSD_M1_2025,FGD,2025-08-04,2025-08-05,2025-08-06,1.1579,1.15552,1.1555,1.15799,0.0024900000000001032,0.005830000000000002,1437
DAT_MT_EURUSD_M1_2025,FRD,2025-08-06,2025-08-07,2025-08-08,1.15799,1.16643,1.16643,1.16597,0.000460000000000127,0.00878000000000001,1020
DAT_MT_EURUSD_M1_2025,FGD,2025-08-08,2025-08-10,2025-08-11,1.16596,1.16368,1.16444,1.16713,0.002690000000000081,0.003370000000000095,1431
DAT_MT_EURUSD_M1_2025,FRD,2025-08-10,2025-08-11,2025-08-12,1.16444,1.16713,1.16712,1.16207,0.005049999999999999,0.008529999999999927,1433
DAT_MT_EURUSD_M1_2025,FGD,2025-08-11,2025-08-12,2025-08-13,1.16712,1.16207,1.16205,1.16838,0.006329999999999947,0.009850000000000136,1436
DAT_MT_EURUSD_M1_2025,FRD,2025-08-13,2025-08-14,2025-08-15,1.16836,1.17033,1.17033,1.16599,0.0043400000000000105,0.007549999999999946,1020
DAT_MT_EURUSD_M1_2025,FGD,2025-08-14,2025-08-15,2025-08-17,1.17033,1.16599,1.166,1.17026,0.0042600000000001526,0.005619999999999958,419
DAT_MT_EURUSD_M1_2025,FRD,2025-08-15,2025-08-17,2025-08-18,1.166,1.17026,1.17101,1.17033,0.0006800000000000139,0.0022200000000001108,1434
DAT_MT_EURUSD_M1_2025,FGD,2025-08-19,2025-08-20,2025-08-21,1.16549,1.16329,1.16329,1.1646,0.0013100000000001444,0.005049999999999999,1426
DAT_MT_EURUSD_M1_2025,FRD,2025-08-20,2025-08-21,2025-08-22,1.16329,1.1646,1.16461,1.15895,0.005659999999999998,0.007380000000000164,1018
DAT_MT_EURUSD_M1_2025,FGD,2025-08-21,2025-08-22,2025-08-24,1.16461,1.15895,1.15897,1.17148,0.012510000000000021,0.01597000000000004,419
DAT_MT_EURUSD_M1_2025,FRD,2025-08-22,2025-08-24,2025-08-25,1.15897,1.17148,1.17203,1.17066,0.0013699999999998713,0.0032400000000001317,1439
DAT_MT_EURUSD_M1_2025,FGD,2025-08-26,2025-08-27,2025-08-28,1.16254,1.16251,1.16251,1.16428,0.0017700000000000493,0.008059999999999956,1435
DAT_MT_EURUSD_M1_2025,FRD,2025-08-31,2025-09-01,2025-09-02,1.16935,1.1708,1.17081,1.16951,0.0012999999999998568,0.0044200000000000905,1430
DAT_MT_EURUSD_M1_2025,FGD,2025-09-02,2025-09-03,2025-09-04,1.16951,1.16234,1.16234,1.16531,0.002970000000000139,0.007390000000000008,1433
DAT_MT_EURUSD_M1_2025,FRD,2025-09-05,2025-09-07,2025-09-08,1.16713,1.17141,1.17111,1.17092,0.0001900000000001345,0.0016099999999998893,1437
DAT_MT_EURUSD_M1_2025,FGD,2025-09-07,2025-09-08,2025-09-09,1.17111,1.17092,1.17092,1.17638,0.00546000000000002,0.007199999999999873,1436
DAT_MT_EURUSD_M1_2025,FRD,2025-09-08,2025-09-09,2025-09-10,1.17092,1.17638,1.17639,1.1708,0.005589999999999984,0.009080000000000199,1434
DAT_MT_EURUSD_M1_2025,FGD,2025-09-10,2025-09-11,2025-09-12,1.1708,1.16956,1.16955,1.17249,0.0029399999999999427,0.008709999999999996,1019
DAT_MT_EURUSD_M1_2025,FRD,2025-09-16,2025-09-17,2025-09-18,1.17802,1.18518,1.18517,1.18121,0.0039599999999999635,0.011120000000000019,1432
DAT_MT_EURUSD_M1_2025,FGD,2025-09-21,2025-09-22,2025-09-23,1.17449,1.17324,1.17324,1.18054,0.007299999999999862,0.009360000000000035,1436
DAT_MT_EURUSD_M1_2025,FRD,2025-09-22,2025-09-23,2025-09-24,1.17324,1.18054,1.18056,1.17974,0.0008200000000000429,0.004029999999999978,1438
DAT_MT_EURUSD_M1_2025,FGD,2025-09-25,2025-09-26,2025-09-28,1.17525,1.16782,1.1678,1.17005,0.0022500000000000853,0.004569999999999963,403
DAT_MT_EURUSD_M1_2025,FRD,2025-09-28,2025-09-29,2025-09-30,1.16986,1.17251,1.17249,1.17236,0.00012999999999996348,0.004690000000000083,1435
DAT_MT_EURUSD_M1_2025,FGD,2025-09-29,2025-09-30,2025-10-01,1.17249,1.17236,1.17234,1.17378,0.0014400000000001079,0.004510000000000014,1435
DAT_MT_EURUSD_M1_2025,FRD,2025-09-30,2025-10-01,2025-10-02,1.17234,1.17378,1.17381,1.17346,0.0003500000000000725,0.006310000000000038,1435
DAT_MT_EURUSD_M1_2025,FGD,2025-10-02,2025-10-03,2025-10-05,1.17345,1.17262,1.17262,1.17382,0.0012000000000000899,0.004450000000000065,418
DAT_MT_EURUSD_M1_2025,FRD,2025-10-05,2025-10-06,2025-10-07,1.17209,1.17242,1.17243,1.1703,0.0021300000000001873,0.007570000000000077,1435
DAT_MT_EURUSD_M1_2025,FGD,2025-10-07,2025-10-08,2025-10-09,1.1703,1.16237,1.16236,1.16447,0.0021099999999998342,0.004930000000000101,1429
DAT_MT_EURUSD_M1_2025,FRD,2025-10-08,2025-10-09,2025-10-10,1.16236,1.16447,1.16445,1.15729,0.007160000000000055,0.010600000000000165,1020
